"Plot Title: RSAWI20170518"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1126761, SEN S/N: 1126761)","Temp, °C (LGR S/N: 1126761, SEN S/N: 1126761)","Coupler Detached (LGR S/N: 1126761)","End Of File (LGR S/N: 1126761)"
450,05/18/17 11:37:29 AM,76778,11.722,,
451,05/18/17 11:37:30 AM,76825,11.625,,
452,05/18/17 11:37:31 AM,76858,11.625,,
453,05/18/17 11:37:32 AM,76872,11.528,,
454,05/18/17 11:37:33 AM,76888,11.528,,
455,05/18/17 11:37:34 AM,76872,11.528,,
456,05/18/17 11:37:35 AM,76825,11.625,,
457,05/18/17 11:37:36 AM,76794,11.722,,
458,05/18/17 11:37:37 AM,76827,11.722,,
459,05/18/17 11:37:38 AM,76797,11.819,,
460,05/18/17 11:37:39 AM,76764,11.819,,
461,05/18/17 11:37:40 AM,76783,11.916,,
462,05/18/17 11:37:41 AM,76700,11.916,,
463,05/18/17 11:37:42 AM,76651,11.916,,
464,05/18/17 11:37:43 AM,76604,12.013,,
465,05/18/17 11:37:44 AM,76703,12.013,,
466,05/18/17 11:37:45 AM,76703,12.013,,
467,05/18/17 11:37:46 AM,76788,12.110,,
468,05/18/17 11:37:47 AM,76837,12.110,,
469,05/18/17 11:37:48 AM,76871,12.110,,
470,05/18/17 11:37:49 AM,76901,12.013,,
471,05/18/17 11:37:50 AM,76934,12.013,,
472,05/18/17 11:37:51 AM,76868,12.013,,
473,05/18/17 11:37:52 AM,76951,12.013,,
474,05/18/17 11:37:53 AM,76904,12.110,,
475,05/18/17 11:37:54 AM,76904,12.110,,
476,05/18/17 11:37:55 AM,76934,12.013,,
477,05/18/17 11:37:56 AM,76967,12.013,,
478,05/18/17 11:37:57 AM,76948,11.916,,
479,05/18/17 11:37:58 AM,76934,12.013,,
480,05/18/17 11:37:59 AM,76917,12.013,,
481,05/18/17 11:38:00 AM,76920,12.110,,
482,05/18/17 11:38:01 AM,76854,12.110,,
483,05/18/17 11:38:02 AM,76840,12.207,,
484,05/18/17 11:38:03 AM,76791,12.207,,
485,05/18/17 11:38:04 AM,76708,12.207,,
486,05/18/17 11:38:05 AM,76628,12.304,,
487,05/18/17 11:38:06 AM,76628,12.304,,
488,05/18/17 11:38:07 AM,76529,12.304,,
489,05/18/17 11:38:08 AM,76680,12.401,,
490,05/18/17 11:38:09 AM,76730,12.401,,
491,05/18/17 11:38:10 AM,76812,12.401,,
492,05/18/17 11:38:11 AM,76812,12.401,,
493,05/18/17 11:38:12 AM,76831,12.497,,
494,05/18/17 11:38:13 AM,76864,12.497,,
